chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr3	4	86759603	12112	12112.0	23076.0	13371.0	19584.0	13901.0	86758193	64.2	15.8	56.6	25.4	54.2
chr7	8	44840573	14310	21916.0	18671.0	14310.0	0.0	19342.0	44838355	25.9	23.8	52.0	0.0	33.4
chr18	20	77123023	11895	26177.0	19126.0	19573.0	0.0	11895.0	77121429	17.3	23.2	31.0	0.0	65.1
chr7	8	80697833	13027	15739.0	0.0	13027.0	0.0	32360.0	80695881	47.5	0.0	58.4	0.0	8.34
chr7	8	110920501	21711	21711.0	0.0	0.0	0.0	26853.0	110919677	26.6	0.0	0.0	0.0	15.9
chr17	18	79969882	19234	0.0	0.0	29576.0	0.0	19234.0	79968908	0.0	0.0	10.5	0.0	34.2
chr13	14	46730827	8754	9419.0	14991.0	12864.0	18120.0	8754.0	46728951	80.9	32.8	59.3	29.5	84.3
chr2	2	165510509	21913	27015.0	19192.0	23419.0	0.0	21913.0	165509655	15.4	22.6	20.1	0.0	25.9
chr15	16	66536072	24013	0.0	0.0	24013.0	0.0	30441.0	66535414	0.0	0.0	19.2	0.0	11.7
chr19	21	60161453	23647	25815.0	30004.0	23392.0	33909.0	23647.0	60160683	17.9	9.05	20.5	8.09	22.5
chr7	8	109742337	7064	15119.0	0.0	14803.0	18709.0	7064.0	109740227	50.0	0.0	49.7	27.7	97.6
chr11	13	85127593	16253	20881.0	15864.0	16253.0	34585.0	17192.0	85126381	29.0	30.5	43.3	6.93	40.9
chr11	13	74839324	3584	3584.0	25034.0	4401.0	13021.0	8201.0	74836438	142.0	13.6	125.9	45.1	88.4
chr10	9	80163196	22046	24359.0	0.0	26965.0	30114.0	22046.0	80162440	20.4	0.0	13.7	10.4	25.9
chr10	9	74921417	27219	27219.0	0.0	0.0	0.0	31980.0	74920785	15.4	0.0	0.0	0.0	9.18
chr6	7	72994595	4990	8602.0	9199.0	4990.0	0.0	12907.0	72992549	86.4	53.2	118.2	0.0	59.2
chr15	16	9464123	13416	14894.0	10437.0	13416.0	0.0	17957.0	9463067	51.2	48.1	56.6	0.0	38.4
chr16	17	70329976	23572	23572.0	28742.0	25233.0	0.0	30957.0	70329116	22.2	10.2	16.9	0.0	10.8
chr16	17	96358513	16611	17646.0	17546.0	20275.0	32040.0	16611.0	96357887	40.1	26.6	28.7	9.24	43.4
chr16	17	4382625	17190	17190.0	0.0	19557.0	24227.0	19742.0	4381727	42.0	0.0	31.0	17.3	32.5
chr8	10	84705959	3632	4885.0	26064.0	3632.0	10622.0	6599.0	84703295	121.6	12.4	138.2	54.9	101.8
chr17	18	31871692	17021	17021.0	12268.0	17193.0	0.0	20033.0	31870636	42.6	41.3	39.7	0.0	31.7
chr14	11	46579058	20838	0.0	28668.0	22926.0	0.0	20838.0	46578278	0.0	10.2	21.4	0.0	29.2
chr14	11	24779870	10830	11522.0	23742.0	13689.0	16818.0	10830.0	24778652	67.9	15.3	55.2	32.9	70.9
chr5	6	149313276	24279	24279.0	29588.0	29321.0	0.0	29242.0	149312614	20.4	9.05	10.5	0.0	12.5
chr2	2	117419676	1950	2872.0	5933.0	2582.0	7807.0	1950.0	117416486	156.2	71.8	160.6	69.3	179.4
chr2	2	92545156	22232	0.0	28126.0	23415.0	0.0	22232.0	92544516	0.0	10.2	20.1	0.0	25.0
chr19	21	32362742	22861	23310.0	25732.0	0.0	0.0	22861.0	32361878	22.8	13.0	0.0	0.0	24.2
chr5	6	54068571	21260	26649.0	31133.0	21260.0	0.0	30050.0	54067423	16.1	7.92	25.5	0.0	11.7
chr5	6	137708214	11818	20383.0	21755.0	16908.0	28662.0	11818.0	137706752	30.3	18.1	40.6	11.6	65.1
chr2	2	59522648	21902	27464.0	0.0	21902.0	30564.0	24429.0	59521868	14.8	0.0	23.7	9.82	20.0
chr2	2	58195222	14932	14932.0	0.0	18136.0	21242.0	16872.0	58194136	50.6	0.0	35.6	22.0	41.7
chr8	10	70555388	19116	25621.0	0.0	21122.0	27158.0	19116.0	70554030	17.9	0.0	26.0	13.3	34.2
chr3	4	101013953	1501	1930.0	0.0	2230.0	2934.0	1501.0	101010421	184.0	0.0	171.5	116.7	202.7
chr15	16	83043737	22267	22267.0	18786.0	23359.0	0.0	24770.0	83042833	25.3	23.8	20.5	0.0	20.0
chr14	11	73350719	9277	23010.0	0.0	0.0	0.0	9277.0	73348261	23.5	0.0	0.0	0.0	80.9
chr4	5	134906731	23744	30616.0	0.0	24838.0	32299.0	23744.0	134905943	11.1	0.0	17.3	8.66	21.7
chr11	13	98393764	16982	21283.0	25557.0	0.0	0.0	16982.0	98392486	27.8	13.0	0.0	0.0	41.7
chr8	10	91361305	17410	18957.0	18173.0	17262.0	27730.0	17410.0	91360321	35.2	24.9	39.2	12.7	40.0
chr16	17	18503784	21507	0.0	25659.0	21850.0	0.0	21507.0	18502992	0.0	13.0	24.2	0.0	27.5
chr14	11	30888589	24753	24753.0	0.0	0.0	0.0	30404.0	30887805	19.8	0.0	0.0	0.0	11.7
chr12	15	17882851	19423	24729.0	25051.0	19792.0	31916.0	19423.0	17881975	19.8	13.6	30.1	9.24	33.4
chr11	13	82948483	9230	9230.0	20900.0	13852.0	0.0	19975.0	82946031	82.1	19.8	54.3	0.0	31.7
chr11	13	34739855	17653	21752.0	0.0	25164.0	27838.0	17653.0	34738931	26.6	0.0	16.9	12.7	39.2
chr16	17	23845738	9141	16406.0	21573.0	11603.0	19775.0	9141.0	23844530	45.1	18.7	66.1	25.4	81.8
chr11	13	117302230	10732	19537.0	16748.0	10732.0	0.0	16558.0	117299828	33.3	28.3	71.2	0.0	43.4
chr1	1	37324674	22878	0.0	0.0	33065.0	0.0	22878.0	37323624	0.0	0.0	6.84	0.0	23.4
chr3	4	129725520	13437	13437.0	0.0	21071.0	21855.0	15055.0	129724004	57.4	0.0	26.0	20.8	49.2
chr6	7	140658103	14526	0.0	0.0	26123.0	0.0	14526.0	140656723	0.0	0.0	15.1	0.0	51.7
chr7	8	81005277	10376	11596.0	0.0	0.0	23278.0	10376.0	81004183	67.3	0.0	0.0	18.5	73.4
chr9	12	122122512	21717	0.0	0.0	32334.0	0.0	21717.0	122121734	0.0	0.0	7.76	0.0	26.7
chr9	12	61749764	19328	19328.0	0.0	0.0	0.0	24607.0	61748846	34.0	0.0	0.0	0.0	20.0
chr13	14	114888081	23128	30903.0	22274.0	23128.0	0.0	25581.0	114886835	11.1	17.5	21.0	0.0	18.4
chr14	11	57911152	7646	7646.0	15463.0	15351.0	0.0	14803.0	57908386	94.5	31.7	47.4	0.0	50.9
chr2	2	90890743	27974	27974.0	0.0	0.0	0.0	32195.0	90890069	14.2	0.0	0.0	0.0	8.34
chr6	7	31212728	26672	26672.0	27618.0	33668.0	0.0	28552.0	31211954	16.1	10.7	6.39	0.0	13.3
chr4	5	32561582	13833	13833.0	23091.0	28904.0	0.0	18055.0	32559594	55.6	15.8	10.9	0.0	37.5
chr17	18	45299304	14628	14628.0	21940.0	0.0	0.0	16614.0	45297724	52.5	18.1	0.0	0.0	43.4
chr7	8	128051755	21591	0.0	24949.0	21591.0	0.0	22675.0	128050807	0.0	13.6	24.6	0.0	24.2
chr4	5	133251152	25794	30092.0	27565.0	25794.0	0.0	31205.0	133250382	11.7	10.7	15.5	0.0	10.0
chr14	11	121331505	8658	0.0	17757.0	13415.0	0.0	8658.0	121328495	0.0	26.0	56.6	0.0	85.1
chr11	13	69266596	20261	20261.0	0.0	22152.0	27246.0	22748.0	69265826	30.9	0.0	23.3	13.3	24.2
chr17	18	78353491	3857	9533.0	9908.0	11969.0	23822.0	3857.0	78350593	80.3	50.3	64.3	17.9	134.3
chr4	5	5799358	8354	12565.0	15987.0	10933.0	18662.0	8354.0	5797980	61.7	30.0	69.8	27.7	86.8
chr15	16	85669944	7889	12181.0	21264.0	11191.0	16828.0	7889.0	85668018	64.2	19.2	68.4	32.9	90.9
chr1	1	131325382	20916	0.0	26447.0	22228.0	0.0	20916.0	131324598	0.0	11.9	22.8	0.0	28.4
chr11	13	58098607	20259	20259.0	22894.0	20243.0	34707.0	23498.0	58097367	30.9	16.4	28.7	6.35	22.5
chr19	21	61200119	2681	4170.0	7975.0	5603.0	11719.0	2681.0	61198967	132.1	59.4	112.2	50.3	157.7
chr7	8	58838017	18601	22142.0	0.0	22305.0	25781.0	18601.0	58836973	25.3	0.0	22.8	15.0	35.9
chr9	12	57957780	9496	9496.0	14364.0	18592.0	0.0	14556.0	57956210	80.3	34.5	34.2	0.0	51.7
chr3	4	116442031	27313	29440.0	26515.0	33593.0	0.0	27313.0	116441531	12.3	11.9	6.39	0.0	15.0
chr11	13	53185061	22203	22203.0	18721.0	26681.0	0.0	23104.0	53184293	25.3	23.8	14.1	0.0	23.4
chr4	5	45418976	25785	29449.0	25916.0	25785.0	0.0	30671.0	45418014	12.3	12.4	15.5	0.0	10.8
chr3	4	59081502	12906	12906.0	0.0	0.0	0.0	18791.0	59080430	59.9	0.0	0.0	0.0	35.0
chrX	3	73721169	26203	34005.0	30018.0	33054.0	0.0	26203.0	73720291	8.64	9.05	7.3	0.0	17.5
chr13	14	108527734	24729	26847.0	0.0	28750.0	32704.0	24729.0	108526964	16.1	0.0	11.4	8.66	20.0
chr14	11	25607159	18693	21321.0	20288.0	20408.0	33671.0	18693.0	25606497	27.8	20.9	28.3	8.09	35.9
chr9	12	27192879	21390	0.0	0.0	32293.0	0.0	21390.0	27191607	0.0	0.0	7.76	0.0	27.5
chr9	12	106149636	15509	0.0	0.0	17037.0	30086.0	15509.0	106147886	0.0	0.0	40.1	10.4	47.6
chr12	15	73701669	2037	3199.0	3154.0	3800.0	13033.0	2037.0	73697731	149.4	99.5	135.5	45.1	176.9
chr8	10	36082665	23079	0.0	0.0	23079.0	0.0	29348.0	36082165	0.0	0.0	21.0	0.0	12.5
chr6	7	100171617	19898	23693.0	27638.0	0.0	0.0	19898.0	100170783	21.6	10.7	0.0	0.0	31.7
chr4	5	143172942	13565	13565.0	0.0	15804.0	19898.0	16456.0	143171352	56.8	0.0	45.2	24.8	43.4
chr8	10	86780257	16300	26360.0	0.0	22697.0	30035.0	16300.0	86779179	16.7	0.0	21.9	10.4	44.2
chr19	21	56688102	22552	22552.0	0.0	22605.0	26087.0	23241.0	56686886	24.7	0.0	22.4	15.0	23.4
chr10	9	128222125	23971	25328.0	0.0	23971.0	28805.0	25996.0	128221625	18.5	0.0	19.2	11.6	17.5
chr11	13	106201576	7870	8391.0	28581.0	12703.0	13337.0	7870.0	106199926	88.3	10.2	60.2	43.9	90.9
chr2	2	18681524	17384	17384.0	29421.0	0.0	0.0	20372.0	18680416	40.8	9.05	0.0	0.0	30.0
chr7	8	81921782	19496	0.0	0.0	19496.0	0.0	25417.0	81920842	0.0	0.0	31.0	0.0	18.4
chr16	17	78548892	7732	7732.0	0.0	7986.0	11457.0	9775.0	78546956	93.9	0.0	90.8	51.4	77.6
chr12	15	113049169	669	1257.0	7648.0	8841.0	9322.0	669.0	113041073	224.8	61.1	83.9	61.2	294.5
chr2	2	18610569	725	1331.0	22020.0	829.0	1638.0	725.0	18607469	218.6	17.5	262.8	150.8	282.8
chr12	15	92976843	28174	0.0	31576.0	26992.0	0.0	28174.0	92976343	0.0	7.92	13.7	0.0	14.2
chr1	1	53783999	19	32.0	10323.0	19.0	40.0	19.0	53768211	862.6	48.1	948.9	584.6	942.8
chr1	1	128609156	23265	30487.0	25226.0	28844.0	0.0	23265.0	128608370	11.1	13.0	10.9	0.0	22.5
chr14	11	75506669	19014	19014.0	18771.0	23795.0	0.0	22123.0	75505727	35.2	23.8	19.6	0.0	25.9
chr4	5	11420544	21075	27519.0	23485.0	21075.0	0.0	25780.0	11419786	14.8	15.3	26.0	0.0	17.5
chr5	6	100876520	18562	24595.0	19533.0	18562.0	0.0	22626.0	100875218	19.8	22.1	34.2	0.0	24.2
chr8	10	121637088	23817	0.0	0.0	34104.0	0.0	23817.0	121635636	0.0	0.0	5.93	0.0	21.7
chr4	5	57638879	24826	30593.0	24854.0	24826.0	0.0	28482.0	57638049	11.1	13.6	17.3	0.0	13.3
chr6	7	99381909	16721	33505.0	0.0	20970.0	31707.0	16721.0	99380185	8.64	0.0	26.5	9.24	42.6
chr1	1	160060381	25847	25847.0	0.0	0.0	0.0	31063.0	160059549	17.3	0.0	0.0	0.0	10.0
chr14	11	8616256	21481	28698.0	22935.0	21481.0	0.0	25583.0	8615268	13.6	16.4	25.1	0.0	18.4
chr3	4	149426758	16764	18200.0	0.0	16764.0	20673.0	18546.0	149425748	37.7	0.0	41.1	23.1	35.9
chr2	2	60019567	8458	18696.0	15313.0	11892.0	25624.0	8458.0	60018509	35.8	31.7	64.3	15.0	85.9
chr17	18	29002017	15803	0.0	0.0	17303.0	30380.0	15803.0	29000521	0.0	0.0	39.2	10.4	46.7
chr3	4	19261628	4101	7526.0	18358.0	0.0	27525.0	4101.0	19258280	95.1	24.3	0.0	12.7	129.3
chr16	17	36931482	19560	22023.0	0.0	19560.0	33779.0	27748.0	36930634	25.9	0.0	31.0	8.09	15.0
chr8	10	64789594	16799	0.0	21163.0	16799.0	0.0	18110.0	64788292	0.0	19.2	41.1	0.0	37.5
chr7	8	99823685	13059	13059.0	16257.0	22309.0	0.0	16935.0	99822297	59.3	29.4	22.8	0.0	41.7
chr13	14	73704413	11111	17484.0	0.0	14940.0	18568.0	11111.0	73702621	40.8	0.0	49.3	28.3	69.2
chr9	12	86632005	19133	20850.0	0.0	18975.0	21939.0	19133.0	86631239	29.0	0.0	32.8	20.8	34.2
chr4	5	32304130	18563	18563.0	0.0	0.0	0.0	24090.0	32302998	36.4	0.0	0.0	0.0	20.9
chr3	4	97868786	20973	28008.0	0.0	24313.0	30641.0	20973.0	97867712	14.2	0.0	18.2	9.82	28.4
chr7	8	45589591	17429	17429.0	23555.0	17133.0	22558.0	17394.0	45588839	40.8	15.3	39.7	19.6	40.0
chr6	7	140817930	11056	25593.0	0.0	0.0	0.0	11056.0	140816366	17.9	0.0	0.0	0.0	69.2
chr18	20	56448994	7023	14216.0	19120.0	20729.0	29640.0	7023.0	56446372	54.3	23.2	27.4	11.0	98.5
chr6	7	70968221	24947	24947.0	27624.0	28289.0	0.0	30093.0	70967421	19.1	10.7	11.9	0.0	11.7
chr7	8	73523118	22004	0.0	0.0	33250.0	0.0	22004.0	73521940	0.0	0.0	6.84	0.0	25.9
chr14	11	66221773	28838	29199.0	31669.0	0.0	0.0	28838.0	66221131	13.0	7.92	0.0	0.0	13.3
chr5	6	142426556	12236	19112.0	23528.0	0.0	0.0	12236.0	142424720	34.6	15.3	0.0	0.0	62.6
chr9	12	32746657	505	1446.0	672.0	2381.0	22608.0	505.0	32738743	211.2	197.9	166.5	19.6	332.9
chrX	3	48318790	21560	25818.0	0.0	20739.0	26094.0	21560.0	48317952	17.9	0.0	27.4	15.0	27.5
chr7	8	35157354	22660	28538.0	0.0	27196.0	33262.0	22660.0	35156556	13.6	0.0	13.2	8.09	24.2
chr9	12	13426144	10133	21238.0	16483.0	20833.0	0.0	10133.0	13424766	27.8	28.8	26.9	0.0	75.1
chr14	11	54683737	9763	20702.0	0.0	13691.0	19757.0	9763.0	54681917	29.6	0.0	55.2	25.4	77.6
chr13	14	94174753	5289	9142.0	12744.0	7406.0	14714.0	5289.0	94173179	82.7	39.6	95.3	39.3	115.1
chr7	8	43283644	26621	32100.0	27661.0	26621.0	0.0	31324.0	43283144	9.88	10.7	14.1	0.0	10.0
chr5	6	135537888	18328	0.0	0.0	30279.0	0.0	18328.0	135536910	0.0	0.0	9.58	0.0	36.7
chr14	11	56304471	20119	20119.0	0.0	21185.0	23772.0	20840.0	56303555	31.5	0.0	26.0	17.9	29.2
chrX	3	12137366	2397	2397.0	12974.0	12802.0	23845.0	5237.0	12132010	169.2	39.0	59.8	17.9	116.0
chr4	5	101256728	808	1904.0	0.0	1056.0	1989.0	808.0	101251638	185.2	0.0	236.3	138.6	269.5
chr4	5	115063984	16252	20579.0	27558.0	19742.0	26557.0	16252.0	115062460	29.6	10.7	30.1	13.9	44.2
chr19	21	55744979	13975	16890.0	32443.0	13975.0	21518.0	16628.0	55743441	43.2	7.35	53.8	22.0	43.4
chrX	3	50621078	22184	31748.0	19761.0	22216.0	0.0	22184.0	50619838	10.5	22.1	23.3	0.0	25.9
chr14	11	79645921	27047	28709.0	31679.0	0.0	0.0	27047.0	79645171	13.6	7.92	0.0	0.0	15.9
chr13	14	111936689	11687	22732.0	8839.0	11687.0	0.0	12300.0	111935157	24.1	54.9	65.7	0.0	62.6
chr16	17	17181939	26878	26878.0	0.0	0.0	0.0	32088.0	17181287	16.1	0.0	0.0	0.0	9.18
chr7	8	98469297	16289	19678.0	15601.0	25343.0	0.0	16289.0	98468245	32.7	31.1	16.4	0.0	44.2
chr7	8	30909432	23482	0.0	0.0	23482.0	0.0	30136.0	30908208	0.0	0.0	20.1	0.0	11.7
chr14	11	69781326	14044	24427.0	30675.0	15251.0	24196.0	14044.0	69779768	20.4	8.48	47.9	17.3	54.2
chr14	11	33400799	19197	0.0	23311.0	20412.0	0.0	19197.0	33399739	0.0	15.8	28.3	0.0	34.2
chr13	14	5314064	15161	17480.0	17980.0	17288.0	26360.0	15161.0	5313022	40.8	25.4	39.2	14.4	49.2
chr2	2	52733209	18173	18173.0	22030.0	21725.0	0.0	24428.0	52732077	37.7	17.5	24.2	0.0	20.0
chr18	20	39481941	19833	0.0	0.0	19833.0	0.0	26181.0	39481441	0.0	0.0	30.1	0.0	17.5
chr3	4	101298450	2524	3939.0	1796.0	2524.0	17548.0	3000.0	101294764	135.2	127.8	161.9	30.6	149.3
chr8	10	105266983	25444	0.0	28401.0	24894.0	0.0	25444.0	105266347	0.0	10.2	17.3	0.0	18.4
chr14	11	53047764	28211	0.0	30666.0	26731.0	0.0	28211.0	53047056	0.0	8.48	14.1	0.0	14.2
chr14	11	31409113	17948	18474.0	20290.0	18486.0	26376.0	17948.0	31407963	37.0	20.9	34.7	14.4	38.4
chr10	9	8861311	18888	21252.0	23203.0	0.0	0.0	18888.0	8860411	27.8	15.8	0.0	0.0	35.0
chr6	7	108222132	26819	32078.0	25404.0	29813.0	0.0	26819.0	108221492	9.88	13.0	10.0	0.0	15.9
chr17	18	23797988	18134	18134.0	21580.0	25016.0	0.0	22484.0	23797076	38.3	18.7	17.3	0.0	25.0
chr1	1	180511470	24511	24511.0	24396.0	24280.0	0.0	30612.0	180510708	19.8	14.1	18.2	0.0	10.8
chr11	13	116378244	9493	0.0	30570.0	10581.0	24957.0	9493.0	116376258	0.0	8.48	72.1	16.2	79.3
chr17	18	29399175	338	441.0	265.0	338.0	11090.0	681.0	29391851	351.3	281.6	383.7	53.1	292.8
chr13	14	51112444	26064	30891.0	24638.0	29510.0	0.0	26064.0	51111512	11.1	14.1	10.5	0.0	17.5
chr8	10	81498140	16944	0.0	0.0	29389.0	0.0	16944.0	81497246	0.0	0.0	10.5	0.0	41.7
chr17	18	25228933	23031	23031.0	0.0	0.0	0.0	28895.0	25228167	23.5	0.0	0.0	0.0	13.3
chr1	1	82900937	16033	21842.0	15946.0	22619.0	0.0	16033.0	82899503	25.9	30.0	21.9	0.0	45.1
chr17	18	7897968	9914	9914.0	11158.0	13066.0	0.0	16834.0	7896246	77.8	45.2	58.4	0.0	42.6
chr18	20	31873106	24814	29278.0	0.0	25243.0	31389.0	24814.0	31872344	13.0	0.0	16.9	9.82	20.0
chr12	15	89720405	11950	14177.0	0.0	11950.0	15817.0	13299.0	89719375	54.3	0.0	64.3	35.8	57.6
chr11	13	6332635	19524	21746.0	0.0	19524.0	26316.0	23098.0	6331675	26.6	0.0	31.0	14.4	23.4
chr1	1	127514105	24786	0.0	0.0	24786.0	0.0	31050.0	127513311	0.0	0.0	17.3	0.0	10.0
chr11	13	44530004	13811	16366.0	16076.0	15929.0	25366.0	13811.0	44528914	45.1	30.0	44.7	15.6	55.1
chr11	13	113789197	7259	7259.0	12730.0	8181.0	14701.0	8084.0	113786781	97.6	39.6	89.0	39.3	89.3
chr1	1	79561350	17679	17679.0	18321.0	0.0	0.0	17534.0	79560134	39.5	24.3	0.0	0.0	39.2
chr4	5	145587007	5912	7845.0	13915.0	9610.0	14459.0	5912.0	145584489	92.6	35.6	78.5	39.9	108.5
chr17	18	56914175	21356	21356.0	24319.0	0.0	0.0	22162.0	56913545	27.8	14.7	0.0	0.0	25.9
chr3	4	89088470	16886	0.0	0.0	16886.0	0.0	22926.0	89087688	0.0	0.0	40.6	0.0	23.4
chr6	7	54752268	27588	27588.0	0.0	0.0	0.0	32319.0	54751768	14.8	0.0	0.0	0.0	8.34
chr4	5	40778219	10333	11257.0	17847.0	10333.0	23947.0	16069.0	40776641	69.2	25.4	73.4	17.3	45.1
chr13	14	91486614	2324	3780.0	0.0	2822.0	4182.0	2324.0	91483372	138.3	0.0	154.6	99.4	166.9
chr14	11	52119988	11523	11523.0	17016.0	12867.0	20280.0	12995.0	52118674	67.9	27.7	59.3	24.3	59.2
chr6	7	136903634	23431	23431.0	0.0	0.0	0.0	29280.0	136902874	22.2	0.0	0.0	0.0	12.5
chr13	14	97824820	21576	21576.0	0.0	21829.0	30262.0	26518.0	97824042	27.2	0.0	24.2	10.4	16.7
chr18	20	32964685	28156	29920.0	0.0	28156.0	0.0	0.0	32964185	12.3	0.0	12.3	0.0	0.0
chr5	6	63831708	27896	29499.0	0.0	27896.0	0.0	0.0	63831208	12.3	0.0	12.3	0.0	0.0
chr7	8	140187164	29374	31381.0	0.0	29374.0	0.0	0.0	140186500	10.5	0.0	10.5	0.0	0.0
chr2	2	61498402	27817	29393.0	0.0	27817.0	0.0	0.0	61497902	12.3	0.0	12.3	0.0	0.0
chr5	6	36326946	24925	24925.0	28256.0	28930.0	0.0	30046.0	36326194	19.1	10.2	10.9	0.0	11.7
chr18	20	60734823	10390	11870.0	21297.0	10390.0	19285.0	13691.0	60732327	66.1	19.2	73.4	26.6	55.9
chr2	2	32075252	1098	4500.0	12990.0	9975.0	14617.0	1098.0	32069862	126.6	38.5	75.7	39.3	232.8
chr3	4	84191523	7913	14669.0	19205.0	8392.0	15903.0	7913.0	84190091	51.9	22.6	87.1	35.2	90.1
chr3	4	123176844	26728	27041.0	28951.0	0.0	0.0	26728.0	123176344	15.4	9.61	0.0	0.0	15.9
chr13	14	13566411	8557	8557.0	8060.0	11592.0	30235.0	11415.0	13563131	87.1	58.8	66.1	10.4	67.6
chr3	4	144413753	8143	8588.0	22446.0	25306.0	20152.0	8143.0	144411259	86.4	17.0	16.4	24.3	88.4
chr17	18	8506285	15194	22027.0	23356.0	16963.0	26864.0	15194.0	8505313	25.9	15.8	40.6	13.9	49.2
chr9	12	44649772	17416	0.0	23187.0	20072.0	0.0	17416.0	44648874	0.0	15.8	29.2	0.0	40.0
chr5	6	107951127	6246	9479.0	18645.0	9483.0	13964.0	6246.0	107949143	80.3	23.8	79.4	41.6	105.1
chr3	4	148868397	16450	16450.0	23944.0	20782.0	28135.0	18053.0	148867285	44.5	14.7	26.9	12.1	37.5
chr15	16	12801048	17708	33090.0	0.0	0.0	0.0	17708.0	12800148	9.26	0.0	0.0	0.0	39.2
chr10	9	22293350	31141	33665.0	0.0	31141.0	0.0	0.0	22292716	8.64	0.0	8.67	0.0	0.0
chr14	11	118775173	31253	33830.0	0.0	31253.0	0.0	0.0	118774673	8.64	0.0	8.67	0.0	0.0
chr13	14	63108714	31230	33794.0	0.0	31230.0	0.0	0.0	63108214	8.64	0.0	8.67	0.0	0.0
chr7	8	125612524	31086	33555.0	0.0	31086.0	0.0	0.0	125612024	8.64	0.0	8.67	0.0	0.0
chr17	18	29172192	21124	21124.0	0.0	0.0	0.0	27105.0	29171428	28.4	0.0	0.0	0.0	15.9
chr3	4	152921534	16679	23379.0	18615.0	25091.0	0.0	16679.0	152920234	22.2	23.8	16.9	0.0	42.6
chr3	4	122474347	25533	25533.0	0.0	24547.0	0.0	0.0	122473847	17.9	0.0	17.8	0.0	0.0
chr5	6	135658199	25571	25571.0	0.0	24580.0	0.0	0.0	135657699	17.9	0.0	17.8	0.0	0.0
chr8	10	117674353	10515	12494.0	14557.0	11243.0	18514.0	10515.0	117673103	62.4	33.9	68.0	28.3	72.6
chr18	20	75541206	20888	0.0	24338.0	21505.0	0.0	20888.0	75540538	0.0	14.7	25.1	0.0	29.2
chr2	2	6722970	188	279.0	9545.0	211.0	387.0	188.0	6715888	415.5	51.5	463.9	276.1	493.9
chr4	5	117212918	26864	28466.0	0.0	26864.0	0.0	0.0	117212418	13.6	0.0	13.7	0.0	0.0
chr5	6	150372968	26887	28508.0	0.0	26887.0	0.0	0.0	150372468	13.6	0.0	13.7	0.0	0.0
chr9	12	21181560	33295	35104.0	0.0	33295.0	0.0	0.0	21181060	6.79	0.0	6.84	0.0	0.0
chr11	13	95845136	24066	24066.0	29175.0	0.0	0.0	25532.0	95844278	21.0	9.61	0.0	0.0	18.4
chr6	7	142917742	1810	7008.0	1384.0	1810.0	0.0	3008.0	142914262	99.4	143.1	187.5	0.0	149.3
chr6	7	92131969	16719	17108.0	17410.0	0.0	0.0	16719.0	92130941	42.0	26.6	0.0	0.0	42.6
chr11	13	54766004	4037	23500.0	0.0	31719.0	0.0	4037.0	54762390	22.2	0.0	8.21	0.0	131.0
chr4	5	62594143	21440	21440.0	25325.0	0.0	0.0	22604.0	62593643	27.2	13.0	0.0	0.0	24.2
chr15	16	100846482	6566	6566.0	10025.0	10312.0	21479.0	9009.0	100843800	103.7	49.8	73.9	22.0	82.6
chr16	17	87324806	18208	33893.0	0.0	0.0	0.0	18208.0	87324048	8.64	0.0	0.0	0.0	37.5
chr6	7	113680415	23388	23990.0	0.0	29334.0	29975.0	23388.0	113679691	21.0	0.0	10.5	10.4	22.5
chr4	5	63390245	1072	1072.0	813.0	1055.0	8020.0	1177.0	63384669	238.3	182.7	236.3	68.2	225.3
chr3	4	142550731	22457	23378.0	0.0	22457.0	0.0	0.0	142550231	22.2	0.0	22.4	0.0	0.0
chr1	1	133385966	23875	23875.0	0.0	0.0	0.0	29908.0	133385320	21.0	0.0	0.0	0.0	11.7
chr6	7	3344677	4144	4144.0	14319.0	8573.0	18482.0	7935.0	3340903	132.1	34.5	85.8	28.3	90.1
chr5	6	100218607	18569	0.0	29567.0	23684.0	0.0	18569.0	100217333	0.0	9.05	19.6	0.0	35.9
chr9	12	13608639	26398	0.0	32639.0	27984.0	0.0	26398.0	13607857	0.0	6.79	12.3	0.0	16.7
chr17	18	23611491	5468	0.0	0.0	21025.0	0.0	5468.0	23609547	0.0	0.0	26.5	0.0	113.5
chr2	2	38205686	20762	21653.0	0.0	20762.0	0.0	0.0	38204932	26.6	0.0	26.9	0.0	0.0
chr18	20	4923272	1658	2714.0	3203.0	1986.0	7994.0	1658.0	4919794	160.5	99.0	179.7	68.7	194.4
chr2	2	36203912	15841	16436.0	0.0	15787.0	17341.0	15841.0	36202650	44.5	0.0	45.2	31.2	45.9
chr2	2	155554044	12204	21660.0	0.0	14207.0	19576.0	12204.0	155552512	26.6	0.0	52.5	25.4	62.6
chr6	7	134096210	29817	32087.0	0.0	29817.0	0.0	0.0	134095710	9.88	0.0	10.0	0.0	0.0
chr9	12	123936973	29906	32228.0	0.0	29906.0	0.0	0.0	123936473	9.88	0.0	10.0	0.0	0.0
chr12	15	70129842	29997	32353.0	0.0	29997.0	0.0	0.0	70129342	9.88	0.0	10.0	0.0	0.0
chr16	17	55631791	30110	32520.0	0.0	30110.0	0.0	0.0	55631161	9.88	0.0	10.0	0.0	0.0
